"","year","country","latitude","longitude","casualties"
"24906",2009,"IRQ",35.324825,43.766922,33
"25051",2009,"AFG",36.315551,67.964286,3
"27147",2010,"PAK",26.004167,63.060556,35
"27339",2010,"AFG",36.217692,65.930513,5
"27220",2010,"COL",1.909235,-75.156485,1
"27400",2010,"AFG",37.18491,67.719924,2
"27172",2010,"IRQ",36.321738,41.865884,15
"27100",2010,"AFG",34.176874,61.700565,7
"27241",2010,"AFG",37.070563,71.143913,12
"27267",2010,"PHL",7.096653,125.634543,32
"27164",2010,"PHL",5.933719,120.999035,14
"27297",2010,"PHL",12.154889,124.886672,10
"27243",2010,"AUS",-31.952854,115.857339,0
"27286",2010,"YEM",16.934746,43.76484,155
"27106",2010,"IRQ",33.530734,44.274292,29
"27069",2010,"COL",1.148127,-76.646288,17
"27063",2010,"IRQ",33.268315,44.34494,2894
"27045",2010,"PAK",33.697271,71.144852,909
"27296",2010,"PHL",9.618367,125.401583,6
"27055",2010,"SOM",2.01867,45.277452,366
"27230",2010,"SOM",-0.357077,42.546636,17
"27192",2010,"PHL",7.904543,123.84223,10
"27328",2010,"ERI",15.296894,38.919828,37
"27209",2010,"RUS",43.7256027263,39.8695907593,0
"28147",2010,"PRY",-22.800307,-56.31678,9
"27080",2010,"RUS",59.907268,30.296449,3
"27232",2010,"IRQ",34.929159,43.493025,16
"27146",2010,"COL",2.565828,-72.631211,6
"27175",2010,"THA",13.723419,101.658222,4
"27075",2010,"PAK",29.551957,66.019326,2
"27112",2010,"AFG",32.264539,68.524715,8
"27083",2010,"RUS",43.484122,43.627361,114
"27099",2010,"THA",6.384576,101.502075,29
"27222",2010,"AFG",35.804295,69.287754,46
"28981",2010,"DEU",52.516667,13.4,0
"28203",2010,"BIH",44.0572222,17.4508333,7
"27266",2010,"THA",16.755498,102.83998,0
"27236",2010,"IRQ",35.135849,44.087712,7
"27091",2010,"IRQ",35.272259,43.462072,1
"28966",2010,"ARE",25.185573,55.303363,0
"27208",2010,"SOM",3.807778,43.248889,1
"27592",2010,"GEO",42.115346,44.24208,4
"27126",2010,"PHL",13.742011,122.491765,12
"27170",2010,"PAK",32.082884,72.671445,15
"27333",2010,"PHL",10.324233,123.926041,5
"27141",2010,"PAK",26.964096,64.093227,12
"27200",2010,"DZA",34.88915,6.17682,8
"27115",2010,"IRQ",36.518081,42.085777,3
"27157",2010,"PAK",27.859794,69.535337,0
"27239",2010,"ARG",-38.951872,-68.059079,0
"27128",2010,"IRN",29.495551,60.862729,331
"27357",2010,"USA",30.267605,-97.742984,17
"27184",2010,"COL",2.573024,-77.884957,3
"27250",2010,"AFG",31.571584,66.515289,19
"27067",2010,"GBR",55.050852,-6.950535,1
"27161",2010,"KEN",4.455595,35.929689,4
"27064",2010,"AFG",33.6,69.216944,95
"27143",2010,"PAK",29.545888,67.875896,11
"27153",2010,"AFG",36.756178,66.724215,9
"27337",2010,"MMR",16.556038,98.238881,83
"27123",2010,"PAK",29.033333,69.15,11
"27070",2010,"IRQ",33.400083,43.712161,147
"27399",2010,"AFG",33.516667,64.416667,1
"29006",2010,"NLD",52.355759,6.663058,0
"27130",2010,"PAK",31.82851,70.907234,27
"27331",2010,"YEM",15.361789,44.19735,20
"27306",2010,"SOM",4.73308,45.209823,12
"27081",2010,"IRQ",32.032916,44.399648,170.5
"27218",2010,"PHL",10.714915,122.565695,5
"28391",2010,"UKR",47.8388,35.139567,9
"27381",2010,"EGY",30.05,31.25,0
"27082",2010,"RUS",55.75,37.616667,139
"27093",2010,"IRQ",34.604447,43.685789,35
"27195",2010,"GRC",35.147084,25.265316,0
"27118",2010,"IRQ",34.468584,41.916634,4
"27455",2010,"USA",39.74001,-104.992259,0
"27929",2010,"SWE",56.242402,12.538279,3
"27076",2010,"RUS",43.85,46.716667,85
"27364",2010,"AFG",34.348889,63.177778,3
"27249",2010,"AFG",32.106111,66.906944,5
"27573",2010,"MEX",16.647497,-92.545467,0
"27405",2010,"AFG",37.472249,69.623402,0
"27412",2010,"KEN",0.352496,40.873284,173
"27229",2010,"SOM",4.051783,47.046204,18
"27103",2010,"PAK",26.650885,67.503226,17
"27226",2010,"IRQ",34.239965,44.510157,4
"27368",2010,"COL",-24.472445,-55.696772,1
"27278",2010,"PHL",8.504613,125.740872,7
"27227",2010,"IRQ",36.188889,42.8025,7
"27125",2010,"AFG",35.167134,63.769538,42
"27073",2010,"IRQ",33.384707,43.524963,279
"27068",2010,"GRC",37.97918,23.716647,7
"27119",2010,"IRQ",31.988807,44.924958,4
"27060",2010,"PAK",28.340071,68.188997,36
"27105",2010,"SOM",6.772224,47.429309,23
"27562",2010,"CHL",-33.524704,-70.538393,1
"28107",2010,"KGZ",42.82383,75.292488,4
"27150",2010,"AFG",33.429772,66.213144,11
"27183",2010,"PAK",26.243386,68.409092,0
"27242",2010,"IRQ",31.05,46.266667,7
"27072",2010,"AFG",31.619722,65.897222,338
"27092",2010,"IRQ",32.505556,45.824722,201
"27256",2010,"YEM",15.554965,48.1728,18
"27176",2010,"PAK",29.395681,71.676924,9
"27444",2010,"NGA",11.518889,13.684167,47
"27404",2010,"USA",40.809016,-73.948348,4
"27137",2010,"ITA",41.93567,12.5353,2
"27179",2010,"YEM",14.902683,49.995874,2
"27116",2010,"PHL",7.203144,124.79474,118
"27136",2010,"IRQ",34.186336,45.126056,24
"27085",2010,"COL",3.037514,-76.406527,102
"27225",2010,"IRQ",33.669239,39.968329,3
"27158",2010,"GBR",54.295497,-7.463576,0
"27101",2010,"JOR",31.950001,35.933331,5
"27079",2010,"PAK",33.600399,73.043426,161
"27332",2010,"AFG",36.80606,70.10436,41
"27111",2010,"PAK",35.918091,74.289803,1
"27121",2010,"IRQ",33.747758,45.552322,2
"27167",2010,"SOM",3.927269,41.877426,0
"27084",2010,"COL",6.963936,-75.416364,10
"27292",2010,"NGA",9.933333,8.883333,228
"27191",2010,"PHL",13.416,120.4623,3
"27449",2010,"DZA",36.287804,2.065822,2
"27510",2010,"CMR",4.613543,8.594081,7
"27380",2010,"DZA",35.128894,7.959137,27
"27174",2010,"MMR",21.669443,100.016389,14
"27372",2010,"AFG",33.307049,62.136421,11
"27095",2010,"THA",6.166837,101.190053,10
"27057",2010,"IRQ",33.639521,42.838015,34
"27109",2010,"IRQ",32.614481,44.024968,478
"27071",2010,"AFG",36.416823,64.899337,95
"28509",2010,"CHN",41.168779,80.260605,21
"27268",2010,"PHL",11.666329,122.333319,2
"27388",2010,"AFG",35.105278,61.687222,0
"27131",2010,"PAK",29.673863,68.715498,6
"27145",2010,"IRQ",35.27226,43.915325,8
"27198",2010,"AFG",36.915014,65.0785,0
"27394",2010,"AFG",35.909167,67.287222,5
"27044",2010,"AFG",33.469444,69.620278,107
"27047",2010,"PAK",34.856902,71.429936,712
"27363",2010,"AFG",31.622827,62.869366,0
"27139",2010,"RUS",52.966667,36.066667,0
"27166",2010,"PAK",25.129902,62.323222,0
"27120",2010,"IRQ",33.7,45.083333,152
"27499",2010,"ISR",31.192114,34.449473,6
"28233",2010,"UNK",42.880888,20.867213,12
"27185",2010,"PAK",25.224185,64.62711,2
"27365",2010,"COL",11.376099,-72.238326,0
"27178",2010,"PAK",31.35,69.45,1
"27212",2010,"IRQ",30.5,47.816667,436
"27087",2010,"IRN",35.79153,51.450861,232
"27089",2010,"PHL",15.126774,120.658121,14
"27238",2010,"AFG",34.351349,68.238534,0
"27107",2010,"AFG",33.771864,68.369703,208
"27077",2010,"PAK",33.432337,72.017474,7
"27050",2010,"PAK",30.182125,67.000517,349
"27523",2010,"NGA",11.627401,9.959413,1
"27132",2010,"PHL",6.645308,122.10184,93
"27168",2010,"NGA",6.674881,3.198053,1
"27356",2010,"AFG",32.519241,67.416481,4
"27215",2010,"YEM",13.129737,45.380083,194
"27235",2010,"IRQ",34.432778,44.934722,21
"27062",2010,"RUS",42.978368,47.491066,80
"27289",2010,"NGA",4.723092,6.778945,20
"27074",2010,"PAK",32.214179,70.38468,88
"27052",2010,"IRQ",36.34,43.13,270
"27312",2010,"YEM",16.249994,45.478097,18
"27133",2010,"PHL",12.539776,123.665371,16
"27088",2010,"AFG",34.533056,69.166111,187
"27281",2010,"THA",14.353236,100.568968,0
"27279",2010,"THA",19.148558,99.963274,0
"27181",2010,"RUS",42.27041,45.93573,6
"27280",2010,"COL",4.814542,-75.691309,24
"27129",2010,"COL",7.02664,-71.425576,12
"27122",2010,"PAK",26.457506,65.2315,0
"27148",2010,"IDN",1.053889,99.730278,6
"27962",2010,"CAN",45.42153,-75.697193,0
"27451",2010,"ISR",32.793921,34.990615,14
"27201",2010,"THA",13.614942,100.600867,90
"27142",2010,"PHL",17.927142,120.476019,18
"27182",2010,"SOM",2.336854,42.285315,1
"27527",2010,"BHR",26.237218,50.582929,0
"27542",2010,"DZA",35.19939,-0.632858,1
"27155",2010,"IRQ",36.374029,42.451435,173
"27248",2010,"IRQ",35.54987,45.433493,3
"27086",2010,"GBR",51.525516,0.035216,1
"27213",2010,"IRQ",34.192537,43.886423,17
"27177",2010,"IRQ",32.559761,41.919647,0
"27214",2010,"IRQ",33.999726,44.36307,29
"27948",2010,"TZA",-6.772748,39.266444,0
"27135",2010,"PAK",28.885631,64.405301,2
"28677",2010,"DNK",55.676075,12.568316,1
"27046",2010,"PAK",24.961867,67.056885,262
"27194",2010,"GEO",42.581387,41.806926,14
"28584",2010,"BLR",53.9,27.566667,0
"27643",2010,"ETH",7.553768,45.289621,28
"27317",2010,"THA",7.1756,100.614347,13
"27053",2010,"ITA",38.114633,15.650234,0
"27705",2010,"YEM",13.683741,46.081752,34
"27066",2010,"AFG",32.666404,65.903629,79
"27096",2010,"RUS",47.216667,39.7,0
"27210",2010,"IRQ",34.368458,41.094608,64
"27149",2010,"GBR",53.229533,-1.61587,0
"27094",2010,"IRQ",33.75,44.633333,565
"27058",2010,"RUS",43.2283618519,44.8334999084,251
"27156",2010,"AFG",30.96,61.86,40
"27211",2010,"IRQ",33.078997,44.2599,152
"27199",2010,"RUS",43.774839,41.908398,0
"27104",2010,"IRQ",35.493072,43.24237,14
"27706",2010,"YEM",14.798916,42.956375,0
"27237",2010,"IRQ",31.837472,47.15104,0
"27117",2010,"AFG",30.548611,63.788611,32
"27233",2010,"IRQ",32.280556,44.664444,3
"27054",2010,"PAK",27.80451,66.614133,31
"27098",2010,"PAK",29.037681,66.581497,29
"27322",2010,"SRB",42.460823,21.764447,4
"27165",2010,"THA",6.254153,101.729605,25
"27114",2010,"FRA",42.121236,8.758887,0
"27371",2010,"AFG",34.5225,65.251667,0
"27327",2010,"SOM",8.475459,47.359546,3
"27048",2010,"PAK",34.927925,72.415152,94
"28185",2010,"ESP",42.852442,-2.389455,0
"27090",2010,"THA",6.866063,101.252949,205
"27193",2010,"AFG",36.972222,69.163056,159
"27207",2010,"THA",8.903405,99.012893,0
"27144",2010,"PHL",14.033845,124.151688,2
"27061",2010,"AFG",34.824077,70.360692,95
"27056",2010,"GBR",54.597269,-5.930109,18
"27059",2010,"PAK",33.695975,70.336069,45
"27162",2010,"IRQ",34.333206,45.383492,6
"28543",2010,"MRT",16.615866,-7.254218,1
"27171",2010,"RUS",53.20006,50.15,16
"27282",2010,"PHL",5.697265,125.289411,3
"27151",2010,"AFG",32.495328,62.262663,23
"27108",2010,"IRQ",32.483494,44.433269,275
"27173",2010,"PAK",35.838527,71.781052,3
"27240",2010,"THA",18.796464,98.660059,0
"28614",2010,"TJK",40.283333,69.633333,29
"27160",2010,"IRQ",33.098837,44.584951,63
"27097",2010,"RUS",45.05,41.983333,54
"27065",2010,"AFG",34.341944,62.203056,38
"27373",2010,"AFG",35.672778,71.343333,11
"27180",2010,"RUS",46.35,48.05,2
"27152",2010,"PAK",25.377846,68.346304,0
"27169",2010,"NOR",59.913869,10.752245,1
"27110",2010,"PAK",27.528896,68.759819,9
"27315",2010,"THA",17.364697,102.815892,0
"27228",2010,"RUS",44.363714,44.747425,1
"27049",2010,"PAK",32.431245,70.965876,269
"27316",2010,"THA",16.490256,104.565527,0
"27298",2010,"PHL",16.227832,122.064291,0
"27102",2010,"AFG",35.118056,71.228056,37
"27138",2010,"SOM",11.28428,49.180423,10
"27154",2010,"AFG",32.241581,62.949777,12
"27338",2010,"COL",8.637278,-72.737852,1
"27223",2010,"AFG",32.405702,64.470381,116
"27247",2010,"IRQ",32.466667,46.133333,0
"27078",2010,"DZA",36.476389,3.758611,113
"27305",2010,"IRL",53.344104,-6.267494,1
"27051",2010,"IRQ",35.46883,44.39098,138
"27219",2010,"PHL",17.03518,121.718572,5
"27300",2010,"YEM",14.719504,46.868266,40
"27124",2010,"AFG",31.583056,64.369167,259
"27318",2010,"COL",7.882318,-76.630626,18
"27127",2010,"PAK",31.477737,74.32942,866
"27113",2010,"IRQ",34.88576,44.639424,17
"27189",2010,"DZA",36.625172,5.298243,23
"27134",2010,"THA",13.727896,101.178976,1
"27224",2010,"AFG",33.066667,69.066667,51
"27234",2010,"IRQ",33.971348,44.92668,56
"29367",2011,"PAK",29.925498,69.579572,4
"29386",2011,"IRQ",35.550356,45.432795,3
"29447",2011,"IRQ",34.368458,41.094608,7
"30988",2011,"KAZ",47.101631,51.9133,9
"29397",2011,"PAK",29.551957,66.019326,5
"29356",2011,"PAK",35.918091,74.289803,3
"29524",2011,"DZA",24.553989,9.484227,17
"29939",2011,"SYR",33.514411,36.374433,186
"29290",2011,"SOM",-0.249459,42.602295,8
"29256",2011,"IRQ",36.34,43.13,69
"29473",2011,"RUS",57.616667,39.883333,1
"29345",2011,"PAK",27.81872,66.659656,8
"29426",2011,"UKR",48.04645,37.964167,0
"29403",2011,"COL",4.443287,-69.793424,0
"29573",2011,"AFG",36.734772,70.811995,7
"29812",2011,"IDN",-2.662539,140.699787,32
"29253",2011,"IRQ",33.3,44.4,1411
"29441",2011,"AFG",31.622827,62.869366,55
"29303",2011,"ISR",30.66667,34.83333,10
"29415",2011,"PAK",28.002464,65.288417,1
"29387",2011,"SOM",9.559226,44.070191,3
"29501",2011,"SOM",1.112253,44.029394,0
"29260",2011,"GBR",54.510893,-6.042726,3
"29413",2011,"IRQ",36.191111,44.009167,4
"29442",2011,"IRQ",34.432778,44.934722,6
"29399",2011,"THA",5.773056,101.0725,3
"29517",2011,"AFG",36.217692,65.930513,1
"29322",2011,"THA",6.541147,101.280395,93
"29388",2011,"SOM",10.99013,49.056839,11
"29494",2011,"SOM",3.80276,42.543609,26
"29346",2011,"PAK",28.885631,64.405301,0
"29310",2011,"IRQ",33.35004,43.783488,72
"29504",2011,"YEM",14.798916,42.956375,1
"29462",2011,"ISR",29.558113,34.952186,17
"29358",2011,"PAK",29.021807,66.587648,3
"29591",2011,"AFG",33.143482,63.861633,16
"29429",2011,"PAK",28.463812,67.293026,0
"29316",2011,"IRQ",32.505556,45.824722,109
"29481",2011,"PHL",7.869831,122.558579,1
"29424",2011,"IRQ",31.988807,44.924958,60
"29423",2011,"IRQ",32.925266,44.770956,1
"29311",2011,"IRQ",36.158179,43.253263,5
"29520",2011,"COL",4.441059,-75.242234,1
"31211",2011,"ECU",-2.170832,-79.922359,0
"29422",2011,"PHL",8.044898,126.061471,15
"29478",2011,"SOM",8.399364,48.484033,13
"29616",2011,"AFG",31.026149,62.450415,7
"29375",2011,"RUS",42.132056,47.835319,6
"29545",2011,"AFG",32.715785,69.281793,122
"29401",2011,"THA",6.242807,101.297953,39
"29806",2011,"KEN",0.352496,40.873284,25
"29418",2011,"THA",9.133884,99.326698,13
"29328",2011,"NGA",9.18053,7.17934,300
"29350",2011,"AFG",34.874167,71.152778,87
"29308",2011,"THA",16.755498,102.83998,0
"29392",2011,"DEU",52.516667,13.4,0
"29338",2011,"PAK",29.422853,67.603941,37
"29270",2011,"PAK",33.695975,70.336069,70
"29314",2011,"IRQ",35.46883,44.39098,324
"29410",2011,"AFG",33.5,70.05,196.5
"29546",2011,"AFG",34.5225,65.251667,8
"29414",2011,"PAK",25.666285,66.694822,14
"30475",2011,"SYR",37.050316,41.217691,3
"29523",2011,"GRC",39.624984,19.922346,0
"29564",2011,"CMR",4.613543,8.594081,4
"29265",2011,"NGA",10.283343,11.166627,84
"31312",2011,"BHR",26.237218,50.582929,0
"29296",2011,"AFG",31.008056,66.398056,40
"29432",2011,"YEM",15.47521,45.3296,44
"29318",2011,"PAK",32.320237,69.859741,21
"29304",2011,"PAK",26.964096,64.093227,8
"29446",2011,"IRQ",30.293114,47.292389,0
"29653",2011,"ITA",45.463681,9.188171,1
"31289",2011,"ERI",14.626006,39.196471,22
"29329",2011,"NGA",12.983333,7.6,0
"29309",2011,"PHL",6.287156,125.504338,109
"29271",2011,"PAK",33.708988,73.053857,50
"29267",2011,"PAK",33.697271,71.144852,1174
"29293",2011,"USA",38.9767,-76.489934,2
"29261",2011,"RUS",43.316667,45.066667,45
"29571",2011,"AFG",33.6435,62.270635,21
"29435",2011,"PAK",33.772259,73.895241,0
"29425",2011,"IRQ",35.669381,44.081777,3
"29360",2011,"IRQ",36.05003,41.716633,13
"29822",2011,"IDN",2.051914,128.294517,0
"29272",2011,"ISR",31.669316,34.570802,58
"30601",2011,"EST",59.44269,24.753197,1
"29404",2011,"PAK",32.082884,72.671445,0
"31375",2011,"LBY",32.876174,13.187507,2
"29285",2011,"PAK",30.182125,67.000517,386
"29292",2011,"COL",6.971101,-71.071952,1
"30399",2011,"MEX",19.645565,-99.168927,1
"30074",2011,"MAR",31.633333,-8,41
"29454",2011,"SOM",1.630126,42.403107,3
"30974",2011,"BIH",43.85,18.3833333,1
"29294",2011,"USA",47.65878,-117.426047,0
"30106",2011,"KGZ",42.870022,74.587883,0
"29371",2011,"GBR",53.383055,-1.464795,0
"29421",2011,"PAK",27.859794,69.535337,2
"29411",2011,"AFG",34.705656,70.153039,332
"31336",2011,"HND",14.0833,-87.2167,2
"29427",2011,"AFG",34.341944,62.203056,65
"29359",2011,"PAK",25.129902,62.323222,14
"29428",2011,"PAK",34.35946,73.468877,1
"29273",2011,"PHL",14.695712,121.048972,35
"29259",2011,"RUS",43.25,46.583333,48
"29337",2011,"PAK",25.377846,68.346304,1
"30191",2011,"SYR",34.982778,40.5375,0
"29269",2011,"PAK",26.004167,63.060556,6
"29372",2011,"AFG",33.429772,66.213144,19
"30292",2011,"SAU",18.350639,45.602164,18
"29583",2011,"AFG",30.094363,65.285708,4
"29492",2011,"AFG",32.197468,68.347344,17
"29317",2011,"PHL",16.044137,120.339032,22
"29302",2011,"YEM",13.88908,45.870951,342
"29330",2011,"NGA",7.486686,4.547481,6
"29266",2011,"SOM",6.772224,47.429309,49
"29409",2011,"RUS",42.207939,45.874265,0
"29419",2011,"THA",13.72892,100.553103,0
"30249",2011,"CHL",-33.469115,-70.641997,1
"29373",2011,"AFG",35.95,68.7,35
"29364",2011,"IRQ",31.837472,47.15104,3
"29469",2011,"IRQ",36.229574,42.236244,2
"29407",2011,"AUT",48.208174,16.373819,0
"30556",2011,"CHN",39.4704,75.989755,51
"29321",2011,"THA",6.425461,101.825314,38
"29262",2011,"IRQ",31.05,46.266667,3
"29417",2011,"PAK",36.030193,72.00794,0
"29275",2011,"SOM",4.683684,46.619368,35
"30541",2011,"KEN",2.813877,40.93419,24
"29324",2011,"PHL",17.842246,121.390126,7
"30521",2011,"NOR",60.023268,10.24768,152
"29301",2011,"THA",6.278205,101.78919,136
"29405",2011,"IRQ",34.333206,45.383492,6
"29291",2011,"IRQ",34.929159,43.493025,6
"29519",2011,"PHL",8.946017,125.540396,3
"29327",2011,"RUS",42.978368,47.491066,188
"29355",2011,"IRQ",33.291944,44.065556,66.34
"29903",2011,"IRL",53.342251,-6.35356,0
"29353",2011,"AFG",31.65003,65.65002,279
"29297",2011,"IRQ",32.614481,44.024968,297
"29393",2011,"SOM",3.703381,47.01585,48
"29284",2011,"IRQ",33.431899,43.311566,194
"29381",2011,"THA",6.866924,101.489832,53
"29283",2011,"IRQ",35.493072,43.24237,15
"29661",2011,"KEN",3.935176,41.855883,34
"29286",2011,"PAK",34.266864,72.025573,176
"29258",2011,"IRQ",33.664354,44.373779,198
"31268",2011,"PRT",38.725299,-9.150036,0
"29340",2011,"PAK",26.243386,68.409092,1
"29255",2011,"NGA",11.833333,13.15,197
"29281",2011,"AFG",34.533056,69.166111,650
"29323",2011,"PAK",34.95262,72.331113,10
"29368",2011,"PAK",32.3156441,70.7348299,21
"29460",2011,"PHL",12.179017,123.874841,9
"29378",2011,"PAK",33.263623,72.462933,0
"29361",2011,"IRQ",32.483494,44.433269,344
"29336",2011,"IRQ",36.321738,41.865884,1
"29648",2011,"NLD",52.069858,4.291111,0
"29575",2011,"AFG",31.908611,67.646111,44
"30503",2011,"TUN",36.400202,10.143981,0
"29277",2011,"IRQ",34.88576,44.639424,30
"29363",2011,"COL",1.807411,-78.763753,3
"29280",2011,"AFG",32.073333,64.833889,67
"29590",2011,"ISR",32.966008,35.592059,0
"29592",2011,"AFG",35.795084,63.719027,49
"29649",2011,"IRN",35.521947,46.176513,26
"29300",2011,"NGA",13.05702,5.245744,6
"29349",2011,"AFG",33.473557,68.65615,69
"29315",2011,"IRQ",35.272259,43.462072,5
"29412",2011,"AFG",36.694511,68.801575,377
"29434",2011,"PAK",25.263734,63.468582,1
"29278",2011,"IRQ",33.639521,42.838015,8
"29312",2011,"IRQ",34.192537,43.886423,206
"29268",2011,"PAK",24.916667,67.033333,331
"29351",2011,"AFG",32.106665,63.864057,127
"29541",2011,"PHL",9.824592,122.908241,3
"29307",2011,"PAK",31.554606,74.357158,98
"29725",2011,"MDG",-18.92232,47.51724,0
"29451",2011,"YEM",15.361789,44.19735,37
"29313",2011,"GBR",53.387762,-0.333285,0
"29306",2011,"PAK",32.974638,70.14558,54
"29869",2011,"IRN",27.529993,60.582066,2
"29320",2011,"COL",7.073939,-75.148851,37
"29369",2011,"PAK",26.457506,65.2315,2
"29438",2011,"IRQ",33.037879,40.284233,25
"29389",2011,"AFG",32.623739,65.456432,71
"29348",2011,"GRC",40.639349,22.944616,4
"29331",2011,"NGA",10.51555,7.434307,44
"29973",2011,"BLR",53.9,27.566667,174
"29339",2011,"PAK",32.156489,74.187658,29
"29395",2011,"FRA",41.556824,8.916643,3
"29365",2011,"PAK",29.673863,68.715498,5
"29493",2011,"YEM",14.264042,47.58462,1
"29357",2011,"PAK",31.408822,73.083021,126
"31054",2011,"MMR",16.56506,98.223018,0
"29257",2011,"IRQ",34.016389,44.145278,115
"29568",2011,"ETH",7.351794,40.585204,5
"29332",2011,"NGA",11.744239,11.961204,44.3
"29660",2011,"GEO",41.709981,44.792998,2
"29402",2011,"FRA",49.00363,2.516978,1
"29475",2011,"CHE",47.4241,9.37088,2
"29384",2011,"COL",8.438299,-73.285869,0
"29443",2011,"IRQ",34.468584,41.916634,1
"29298",2011,"NGA",9.537222,8.8925,135
"29374",2011,"AFG",34.080556,68.519167,122
"29305",2011,"PAK",34.856902,71.429936,359
"29461",2011,"IRQ",34.533753,43.483738,6
"29540",2011,"PHL",12.338428,121.118635,0
"29366",2011,"PAK",30.034319,70.639676,160
"29396",2011,"IRQ",35.324817,43.766813,23
"29344",2011,"PRY",-25.289816,-57.660906,4
"29468",2011,"IRQ",35.135849,44.087712,3
"29416",2011,"PAK",30.897238,69.854297,6
"29335",2011,"IRQ",34.133066,42.383225,47
"30501",2011,"BGR",42.696492,23.326011,0
"29299",2011,"NGA",6.320611,7.471835,1
"29445",2011,"IRQ",33.894962,42.637445,5
"29274",2011,"SOM",3.120033,43.650184,5
"29572",2011,"AFG",36.474539,66.951146,42
"29382",2011,"THA",6.173844,101.516144,8
"29385",2011,"PAK",30.445122,69.094176,0
"29279",2011,"RUS",43.484122,43.627361,45
"29518",2011,"YEM",16.030962,48.996393,7
"29264",2011,"NGA",5.5,5.983333,21
"29263",2011,"IRQ",33.773349,45.14945,49
"29807",2011,"IDN",-6.208821,106.846046,58
"29376",2011,"RUS",48.7,44.516667,0
"29276",2011,"IRQ",34.604447,43.685789,590
"29574",2011,"AFG",37.004408,66.163062,6
"29472",2011,"YEM",14.76083,49.60695,20
"29252",2011,"EGY",30.762296,29.696268,123
"29377",2011,"SOM",2.03742,45.337971,465.000000001
"29513",2011,"MRT",18.079275,-15.965107,1
"29444",2011,"IRQ",32.041106,42.25469,0
"29362",2011,"COL",12.230907,-71.988072,0
"29408",2011,"RUS",53.20006,50.15,1
"29883",2011,"KEN",-1.290852,36.822421,34
"30722",2011,"CZE",50.059751,14.294662,0
"29617",2011,"DZA",27.669848,-8.145182,2
"29319",2011,"COL",0.342871,-76.909656,23
"30119",2011,"SYR",34.256841,38.317288,27
"30157",2011,"KWT",29.041111,48.1375,0
"29453",2011,"RUS",50.566667,137,1
"29467",2011,"IRQ",34.239952,44.510111,1
"29576",2011,"EGY",31.280267,34.240191,9
"29341",2011,"PAK",29.098026,70.308716,0
"29448",2011,"PHL",11.245132,125.000279,10
"29370",2011,"RUS",43.2625,42.6476,7
"29288",2011,"PAK",28.340071,68.188997,91
